Unitarian-s,index,Unitarian-h,Unitarian-l,Unitarian-p,Unitarian-t,Parish-h,Parish-l,Parish-p,Parish-t,Basement-l,Basement-l,Basement-p,Basement-t,Office-h,Office-l,Office-p,Office-t
4/27/2016 11:50,6669,53.2537,18.2391,1016.75,17.1145,46.3109,34.9298,1016.28,17.3826,52.8875,3.53969,1016.92,16.9965,36.9115,9.13512,1016.68,22.4556
4/27/2016 12:00,6670,52.9104,24.5634,1016.64,17.0823,46.2804,42.6801,1016.18,17.3719,52.3687,3.56385,1016.82,16.9858,37.4303,12.2794,1016.63,22.1446
4/25/2016 15:50,6708,46.4559,90.3324,1018.7,18.7554,41.3595,137.017,1018.26,18.6804,47.1197,3.53939,1018.7,17.4791,35.0957,76.7763,1018.53,22.6379
4/25/2016 16:00,6709,46.4864,100.09,1018.47,18.8198,41.4205,155.022,1018.03,18.7125,47.4096,4.15656,1018.59,17.4577,35.05,83.4912,1018.49,22.7237
4/25/2016 16:10,6710,46.6085,75.1023,1018.47,18.8841,41.6189,125.245,1017.95,18.7554,47.5316,3.55641,1018.43,17.4684,35.1491,63.5463,1018.22,22.713
4/25/2016 16:20,6711,46.6009,96.9171,1018.32,18.9485,41.657,159.054,1017.86,18.8305,47.4172,3.93666,1018.39,17.4791,35.2865,74.6011,1018.26,22.7559
4/25/2016 16:30,6712,46.5093,96.0326,1018.24,19.0128,41.7409,147.137,1017.82,18.8841,47.5011,3.92089,1018.31,17.447,35.4009,71.3215,1018.12,22.8095
4/25/2016 16:40,6713,46.4635,92.8235,1018.16,19.0665,41.7333,150.656,1017.78,18.9592,47.8063,3.95422,1018.29,17.4577,35.2636,69.046,1018.07,22.8524
4/25/2016 16:50,6714,46.3338,87.4707,1018.24,19.1523,41.7409,144.553,1017.7,18.9914,47.6232,3.87081,1018.26,17.4362,35.1797,68.1876,1018.02,22.9918
4/25/2016 17:00,6715,46.5169,95.4672,1018.04,19.2166,41.9012,157.841,1017.6,19.045,47.6156,4.18335,1018.19,17.4362,35.7442,69.0374,1018.11,22.9597
4/25/2016 17:10,6716,46.7534,76.8912,1018,19.281,41.9164,131.454,1017.62,19.1094,47.7987,3.6359,1018.06,17.4255,35.8053,59.9276,1017.96,23.0455
4/25/2016 17:20,6717,46.578,77.0824,1018.01,19.356,42.1758,129.013,1017.49,19.1415,47.7453,3.55418,1018.13,17.4791,35.935,59.0503,1017.88,23.0884
4/25/2016 17:30,6718,46.6314,108.439,1017.94,19.4097,42.1758,163.185,1017.48,19.2166,47.7071,4.11336,1018.01,17.4255,35.9121,76.9367,1017.83,23.1098
4/25/2016 17:40,6719,46.7534,111.493,1017.84,19.4633,42.3208,170.106,1017.34,19.281,47.6613,4.836,1017.89,17.4255,35.7595,62.5336,1017.78,23.024
4/25/2016 17:50,6720,46.7458,101.752,1017.7,19.5062,41.863,173.22,1017.28,19.3453,47.997,4.79668,1017.75,17.447,35.6298,49.1224,1017.65,22.9597
4/25/2016 18:00,6721,47.0128,78.2098,1017.58,19.5169,41.39,150.314,1017.06,19.4097,48.0886,4.41286,1017.63,17.4577,35.5535,44.1918,1017.56,22.906
4/25/2016 18:10,6722,46.8755,90.0316,1017.51,19.5705,41.1306,171.098,1017.03,19.474,48.081,4.9884,1017.6,17.4255,35.3475,46.4007,1017.41,22.8631
4/25/2016 18:20,6723,46.7306,70.4573,1017.48,19.6027,40.9322,141.219,1016.89,19.5705,48.1267,4.02251,1017.46,17.4041,35.3475,38.7483,1017.37,22.8417
4/25/2016 18:30,6724,46.5856,94.3405,1017.35,19.6456,40.8407,180.996,1016.91,19.6242,48.2107,5.11986,1017.4,17.4255,35.4619,47.7662,1017.23,22.8095
4/25/2016 18:40,6725,46.5169,91.0605,1017.16,19.6992,40.9093,186.654,1016.78,19.71,48.3022,5.29046,1017.22,17.4041,35.79,48.1062,1017.09,22.7773
4/25/2016 18:50,6726,46.372,93.4367,1017.23,19.7314,40.7949,200.673,1016.8,19.8279,48.3709,5.54041,1017.27,17.4041,35.79,50.1106,1017.19,22.7773
4/25/2016 19:00,6727,46.3796,95.5065,1017.13,19.7958,41.0238,214.253,1016.66,19.9245,48.0962,5.91912,1017.22,17.4041,35.935,55.076,1016.99,22.7559
4/25/2016 19:10,6728,46.4483,88.7188,1017.04,19.8172,41.6494,213.679,1016.57,19.9888,48.3861,6.31894,1017.12,17.447,36.2096,49.9381,1016.94,22.7237
4/25/2016 19:20,6729,46.4788,94.8035,1016.86,19.8816,42.6565,260.289,1016.42,20.0746,48.615,7.46132,1016.95,17.4255,36.4309,53.3303,1016.91,22.7237
4/25/2016 19:30,6730,46.4483,72.1264,1016.64,19.9352,42.893,202.833,1016.14,20.139,48.6227,6.23309,1016.7,17.4255,36.3393,40.6672,1016.57,22.7559
4/25/2016 19:40,6731,46.5169,80.1493,1016.52,19.9781,42.7022,345.138,1016.02,20.2998,48.5158,8.35599,1016.54,17.4255,36.3088,45.2231,1016.43,22.7666
4/25/2016 19:50,6732,46.5932,65.5728,1016.38,20.021,44.251,280.399,1015.92,20.4393,48.76,7.18537,1016.42,17.4577,36.2554,36.1195,1016.39,22.7773
4/25/2016 20:00,6733,46.6009,68.4556,1016.3,20.0746,44.3807,298.914,1015.8,20.6967,48.9507,7.74306,1016.38,17.4362,36.3012,37.5814,1016.31,22.7773
4/25/2016 20:10,6734,46.5017,85.4772,1016.33,20.1175,44.808,388.679,1015.79,21.0506,49.0423,13.1606,1016.41,17.4362,36.3241,46.0634,1016.19,22.7773
4/25/2016 20:20,6735,46.639,46.3059,1016.26,20.139,44.6859,197.383,1015.79,21.2436,49.0652,6.09971,1016.36,17.4362,36.4385,25.0843,1016.21,22.7881
4/25/2016 20:30,6736,46.7,76.2601,1016.06,20.1926,44.8995,354.112,1015.63,21.426,49.3322,19.5693,1016.16,17.4684,36.4919,40.6405,1016.11,22.8095
4/25/2016 20:40,6737,46.6314,65.3165,1015.77,20.2569,44.8308,330.677,1015.37,21.544,49.2711,23.2143,1015.92,17.4362,36.6064,35.3701,1015.88,22.8202
4/25/2016 20:50,6738,46.4712,60.8189,1015.81,20.3106,44.8919,315.291,1015.3,21.6512,49.5763,35.4384,1015.88,17.4684,36.7895,31.83,1015.71,22.831
4/25/2016 21:00,6739,46.7153,65.1539,1015.86,20.3427,45.5862,379.265,1015.32,21.855,49.4771,45.4776,1015.8,17.4791,36.8963,33.2611,1015.74,22.8417
4/25/2016 21:10,6740,46.5627,61.8193,1015.95,20.3856,45.0597,299.673,1015.36,21.8228,49.8281,51.6359,1015.92,17.4684,37.0336,30.3688,1015.81,22.8631
4/25/2016 21:20,6741,46.3796,51.831,1015.89,20.3964,44.7698,222.929,1015.46,21.855,49.9196,25.003,1015.98,17.447,37.087,26.7477,1015.76,22.8953
4/25/2016 21:30,6742,46.1812,55.9289,1015.76,20.4393,44.3883,257.76,1015.35,21.855,49.8434,32.0754,1015.89,17.4577,37.0717,29.6313,1015.78,22.9275
4/25/2016 21:40,6743,46.0515,37.1833,1015.7,20.4714,44.2281,167.052,1015.16,21.8443,49.7747,12.2306,1015.73,17.4684,37.2014,20.7464,1015.54,22.9168
4/25/2016 21:50,6744,45.9753,53.1888,1015.62,20.5251,43.9382,269.284,1015.16,21.8121,50.0875,31.4796,1015.73,17.4684,37.3006,30.3864,1015.53,22.9382
4/25/2016 22:00,6745,45.9295,36.7226,1015.5,20.5143,43.5949,143.614,1015.15,21.7906,50.1409,11.4104,1015.69,17.4362,37.3693,19.3315,1015.53,22.9382
4/17/2016 17:50,6746,36.942,92.0899,1031.63,21.7585,35.8892,126.139,1031.19,19.5384,40.4821,3.55361,1031.97,17.6615,32.2118,54.1049,1031.56,23.453
4/17/2016 18:00,6747,36.8963,90.51,1031.38,21.7048,36.2096,140.531,1030.98,19.5705,40.833,3.54299,1031.82,17.6078,32.3873,61.027,1031.35,23.4959
4/17/2016 18:10,6748,36.8047,87.507,1031.19,21.6834,36.3088,150.554,1030.79,19.6349,40.8025,3.60811,1031.64,17.5435,32.5399,72.401,1031.13,23.6782
4/17/2016 18:20,6749,36.8734,88.4949,1031.06,21.6619,36.2783,173.016,1030.66,19.7314,40.6728,3.73944,1031.44,17.5971,32.8908,62.8231,1031.07,23.7426
4/17/2016 18:30,6750,36.9497,90.2029,1031.09,21.6405,35.5382,190.667,1030.65,19.8279,40.772,3.97712,1031.4,17.5113,32.8145,67.5043,1031,23.9035
4/17/2016 18:40,6751,37.026,89.2672,1030.77,21.6512,36.3622,218.777,1030.42,19.9352,41.0772,4.15566,1031.14,17.4899,32.6848,61.7384,1030.76,23.9785
4/17/2016 18:50,6752,37.0107,85.7228,1030.63,21.6619,35.5611,245.67,1030.22,20.0532,41.1001,4.47376,1031.02,17.5435,32.2271,62.0313,1030.62,24.0643
4/17/2016 19:00,6753,37.026,83.8488,1030.44,21.7048,35.1491,260.055,1030.06,20.1604,40.9475,4.7091,1030.89,17.5328,32.1889,66.782,1030.45,24.1072
4/17/2016 19:10,6754,37.0946,81.0911,1030.17,21.7263,34.8897,287.448,1029.87,20.3749,40.9093,5.52067,1030.56,17.5435,31.7388,60.501,1030.19,24.193
4/17/2016 19:20,6755,37.4837,77.9035,1030.07,21.7477,34.6151,315.372,1029.68,20.5572,41.4281,6.238,1030.4,17.4684,31.571,46.4512,1030.05,24.2252
4/17/2016 19:30,6756,37.7508,75.6532,1029.96,21.7585,34.4549,333.264,1029.46,20.6752,41.2755,6.90506,1030.28,17.5542,31.4794,42.8712,1029.88,24.2145
4/17/2016 19:40,6757,37.8194,77.4762,1029.65,21.7585,33.959,357.28,1029.21,20.8468,41.1611,7.35843,1030.08,17.5113,31.4031,41.3546,1029.7,24.2038
4/17/2016 19:50,6758,37.7584,75.0824,1029.53,21.8121,33.5164,378.533,1029.16,21.0613,41.2298,7.92742,1029.99,17.522,31.5023,36.8551,1029.52,24.2145
4/17/2016 20:00,6759,37.7279,75.7932,1029.49,21.8335,33.3562,387.07,1028.99,21.2651,41.4892,10.8915,1029.84,17.4577,31.3421,37.4261,1029.59,24.2252
4/17/2016 20:10,6760,37.7431,72.0221,1029.35,21.855,33.0511,426.438,1028.81,21.4367,41.4358,16.9752,1029.71,17.5542,31.4565,35.4224,1029.35,24.2467
4/17/2016 20:20,6761,38.2848,73.2293,1029.3,21.9086,32.7459,440.499,1028.82,21.6941,41.4815,28.6142,1029.6,17.5006,31.1742,32.7939,1029.25,24.2788
4/17/2016 20:30,6762,38.4298,69.0154,1029.21,21.9086,32.723,436.156,1028.69,21.8228,41.7562,41.7734,1029.44,17.4791,31.1056,31.6391,1029.14,24.3003
4/17/2016 20:40,6763,38.3535,69.9064,1029.02,21.9193,32.4789,439.909,1028.56,21.9301,41.9012,52.2566,1029.32,17.4791,31.3726,30.8319,1028.89,24.3003
4/17/2016 20:50,6764,38.323,64.731,1028.82,21.9622,32.3492,451.006,1028.39,22.0695,41.6341,68.4643,1029.21,17.5649,30.9606,28.2929,1028.77,24.3539
4/17/2016 21:00,6765,37.6592,60.9612,1028.75,21.9944,32.1889,471.065,1028.28,22.1982,41.6875,73.7484,1029.07,17.5328,30.7928,28.9934,1028.79,24.3754
4/17/2016 21:10,6766,37.4074,56.4209,1028.77,21.9944,32.1126,464.766,1028.28,22.3483,42.008,94.3648,1029.11,17.4684,30.747,28.0515,1028.75,24.4076
4/17/2016 21:20,6767,37.2854,53.572,1028.69,22.0051,31.9906,438.595,1028.24,22.4449,41.9546,83.2363,1028.96,17.5542,31.1666,28.3754,1028.69,24.3968
4/17/2016 21:30,6768,37.56,49.3852,1028.57,22.0159,31.7846,408.611,1028.14,22.4878,41.8401,68.2411,1028.94,17.5328,31.7617,26.6739,1028.59,24.3968
4/17/2016 21:40,6769,37.5448,44.3433,1028.52,22.0159,31.9448,400.855,1028.07,22.5521,41.9088,59.6809,1028.86,17.5006,32.0287,26.341,1028.42,24.4505
4/17/2016 21:50,6770,37.499,42.5344,1028.46,22.0051,32.0516,389.616,1028.05,22.5628,41.9851,34.1784,1028.75,17.5113,32.311,25.2595,1028.39,24.4719
4/17/2016 22:00,6771,37.5295,40.0982,1028.37,22.0159,31.9372,330.158,1027.92,22.6165,41.8783,16.8683,1028.79,17.5971,31.9524,22.258,1028.45,24.5577
4/17/2016 22:10,6772,37.8118,37.0399,1028.26,22.0051,31.9448,259.361,1027.89,22.6272,41.9012,5.56952,1028.74,17.5542,32.0516,19.8439,1028.28,24.5577
4/17/2016 22:20,6773,37.8194,32.7886,1028.34,22.0266,31.9906,161.625,1027.92,22.6165,42.1453,3.53857,1028.64,17.5006,32.3644,16.7539,1028.34,24.5899
4/17/2016 22:30,6774,37.6897,29.5972,1028.29,21.9944,32.0211,87.2097,1027.81,22.5307,42.2292,3.55235,1028.55,17.5113,32.5017,14.9474,1028.27,24.6113
4/17/2016 22:40,6775,37.8881,24.4575,1028.19,21.9837,32.0669,79.0417,1027.73,22.4878,41.9622,3.53589,1028.51,17.5006,31.9448,12.6567,1028.14,24.6113
4/17/2016 22:50,6776,37.972,19.8533,1028.15,21.973,32.2423,68.7193,1027.73,22.4127,41.924,3.54578,1028.48,17.4791,32.5628,10.7145,1028.17,24.6435
4/17/2016 23:00,6777,38.6205,13.9975,1028.11,21.9944,32.3263,47.0208,1027.72,22.3591,41.8859,3.5532,1028.47,17.4684,32.6162,8.53784,1028.12,24.6864
4/17/2016 23:10,6778,38.3001,8.55909,1028.13,21.973,32.4636,28.4204,1027.66,22.3162,41.802,3.53847,1028.47,17.5435,32.7611,6.58328,1028.05,24.6971
4/17/2016 23:20,6779,38.6434,4.49278,1028.13,21.9622,32.6009,14.4008,1027.76,22.2625,41.7791,3.54578,1028.44,17.5435,32.7917,3.89408,1028.04,24.74
4/17/2016 23:30,6780,38.5671,4.49642,1028.11,21.9408,32.5628,5.16519,1027.62,22.1875,42.0537,3.53091,1028.4,17.4791,33.0968,6.78546,1028.05,24.7508
4/17/2016 23:40,6781,39.0935,4.51753,1028.04,21.9193,32.7154,3.31991,1027.67,22.1338,42.1834,3.55739,1028.39,17.4577,33.1426,5.59171,1028.03,24.8044
4/17/2016 23:50,6782,39.2614,4.50835,1028.22,21.8657,32.7383,3.32721,1027.79,22.0909,42.0156,3.55737,1028.42,17.5435,33.0511,5.30912,1028.11,24.8366
4/18/2016 0:00,6783,40.3676,4.51284,1028.12,21.8443,32.6467,3.33284,1027.74,22.0159,41.9164,3.52979,1028.5,17.522,32.8527,4.39174,1028.18,24.8366
4/23/2016 19:30,6857,50.3393,47.9733,1012.25,22.0266,47.6995,94.0447,1011.9,22.7773,57.9458,3.62789,1012.65,18.187,43.0913,26.4268,1012.48,24.1394
4/23/2016 19:40,6858,50.2859,45.1241,1012.27,22.0159,47.2646,102.738,1011.83,22.8095,58.0755,4.06554,1012.61,18.187,42.8701,27.384,1012.52,24.1823
4/23/2016 19:50,6859,50.1714,51.1551,1012.31,22.048,46.7458,112.877,1011.88,22.8524,57.8084,3.95005,1012.56,18.1334,42.7251,26.6552,1012.53,24.2145
4/23/2016 20:00,6860,50.0722,41.469,1012.35,22.0802,46.1507,104.111,1011.78,22.906,57.9305,4.37666,1012.51,18.187,42.5649,25.2545,1012.47,24.2359
4/23/2016 20:10,6861,49.912,56.1626,1012.21,22.0802,46.0363,179.844,1011.74,23.024,58.0144,7.14285,1012.49,18.187,42.3208,29.2336,1012.51,24.2788
4/23/2016 20:20,6862,49.8434,93.8453,1012.23,22.1017,45.4336,442.087,1011.72,23.1742,57.9763,20.6061,1012.58,18.1655,41.7791,48.0043,1012.52,24.3003
4/23/2016 20:30,6863,49.7365,79.177,1012.22,22.1231,45.0597,419.562,1011.73,23.335,57.7856,28.7353,1012.54,18.1763,41.5349,40.1404,1012.47,24.3432
4/23/2016 20:40,6864,49.7823,75.4961,1012.32,22.1767,44.8614,429.55,1011.88,23.4101,58.0221,42.3372,1012.72,18.187,41.4663,36.8686,1012.6,24.3646
4/23/2016 20:50,6865,49.8128,68.7829,1012.39,22.1875,44.1976,418.606,1011.91,23.5388,58.0831,64.4755,1012.77,18.1763,41.2832,35.7402,1012.59,24.3968
4/23/2016 21:00,6866,49.8128,65.9955,1012.57,22.2089,43.4118,415.889,1011.97,23.689,57.839,67.5671,1012.73,18.1548,40.4363,33.0838,1012.67,24.4183
4/23/2016 21:10,6867,49.7365,61.2295,1012.59,22.2304,43.2058,405.769,1012.07,23.7855,58.106,74.3892,1012.93,18.187,40.3142,30.603,1012.8,24.4719
4/23/2016 21:20,6868,49.6755,56.3117,1012.8,22.2518,42.4962,371.447,1012.31,23.9035,58.0526,60.3369,1013.09,18.2192,39.6963,31.8742,1012.96,24.4934
4/23/2016 21:30,6869,49.5153,52.31,1013.01,22.284,42.275,341.753,1012.43,23.9678,58.0373,46.5617,1013.24,18.1763,39.4292,29.1101,1013.16,24.5363
4/23/2016 21:40,6870,49.4085,49.5211,1012.95,22.3054,42.1148,320.501,1012.5,24.0322,57.8924,31.2346,1013.32,18.1977,39.7344,29.1668,1013.19,24.5792
4/23/2016 21:50,6871,49.3169,48.4587,1013.03,22.2947,42.0003,317.418,1012.48,24.0643,58.0907,46.4275,1013.28,18.2084,40.2074,27.0198,1013.23,24.6328
4/23/2016 22:00,6872,49.1643,45.5578,1012.96,22.3162,41.8783,270.652,1012.5,24.0751,58.0907,22.5045,1013.3,18.1977,40.3905,24.8301,1013.16,24.6757
4/23/2016 22:10,6873,49.1033,41.745,1013.17,22.3805,41.7409,229.715,1012.69,24.0965,57.9229,5.08198,1013.51,18.1977,40.505,22.1815,1013.32,24.7186
4/23/2016 22:20,6874,49.0652,38.8151,1013.34,22.3483,41.7791,138.022,1012.93,24.0858,58.0907,3.5302,1013.7,18.1977,40.6881,20.3138,1013.6,24.7508
4/23/2016 22:30,6875,49.0194,32.9396,1013.42,22.3805,41.8249,100.681,1013.05,24.0536,58.0526,3.53816,1013.8,18.1763,40.4287,17.9664,1013.67,24.7937
4/23/2016 22:40,6876,48.9583,27.1812,1013.54,22.3805,41.8554,69.1617,1013.14,23.9893,57.7932,3.53162,1013.81,18.1763,40.2608,14.3311,1013.74,24.8044
4/23/2016 22:50,6877,48.7752,23.8409,1013.56,22.3805,41.4739,67.9487,1013.17,23.9571,57.839,3.54346,1013.95,18.1763,40.0472,11.7361,1013.84,24.8366
4/23/2016 23:00,6878,48.3938,18.5312,1013.73,22.3805,41.5807,53.4624,1013.32,23.9035,58.0144,3.57058,1014.08,18.1763,39.9785,9.77815,1014.02,24.858
4/23/2016 23:10,6879,48.3709,12.5418,1013.82,22.3483,41.3137,22.5854,1013.55,23.8177,57.9076,3.54435,1014.32,18.1763,39.4979,7.66056,1014.22,24.8902
4/23/2016 23:20,6880,48.0428,7.30426,1014.18,22.3376,41.0543,17.047,1013.79,23.7748,57.7016,3.56129,1014.47,18.1441,39.2919,5.71022,1014.36,24.8902
4/23/2016 23:30,6881,47.9436,4.49454,1014.43,22.3591,40.9322,9.23401,1014.04,23.7319,57.8542,3.55054,1014.79,18.1655,38.8494,3.46143,1014.6,24.8902
4/23/2016 23:40,6882,47.2494,4.52431,1014.69,22.3269,40.917,4.62156,1014.21,23.6675,57.755,3.55616,1014.97,18.1441,38.5137,3.33637,1014.94,24.9009
4/23/2016 23:50,6883,47.7148,4.52484,1014.91,22.3162,40.9475,3.33333,1014.45,23.6353,57.2515,3.54166,1015.18,18.1441,37.3617,3.32271,1015.12,24.8902
4/24/2016 0:00,6884,46.9213,4.5142,1015.18,22.284,40.6957,3.31988,1014.67,23.5924,57.7932,3.53525,1015.44,18.1441,36.6292,3.34225,1015.37,24.8366
4/24/2016 0:10,6885,46.1126,4.50316,1015.29,22.2625,40.6423,3.32843,1014.88,23.5603,57.6787,3.55545,1015.6,18.1441,36.1944,3.32302,1015.51,24.8366
4/24/2016 0:20,6886,44.1747,4.51961,1015.55,22.2196,40.5965,3.34226,1014.99,23.4852,57.488,3.56736,1015.8,18.1119,36.1562,3.34677,1015.66,24.8151
4/24/2016 0:30,6887,43.366,4.5044,1015.73,22.1982,40.1159,3.30874,1015.23,23.4208,57.3583,3.54204,1015.89,18.1012,35.8434,3.31134,1015.92,24.8044
4/24/2016 0:40,6888,44.1518,4.50337,1015.98,22.1875,39.8717,3.32847,1015.41,23.3779,57.4499,444.874,1016.05,18.1334,35.996,19.4986,1016.02,24.7722
4/24/2016 0:50,6889,45.5785,4.51316,1016.15,22.1767,40.0091,3.32721,1015.51,23.3243,57.221,3.54835,1016.29,18.2299,34.8745,3.31372,1016.13,24.6971
4/24/2016 1:00,6890,44.6706,4.51983,1016.26,22.1124,39.7268,3.32707,1015.62,23.2707,56.7708,3.56888,1016.44,18.187,34.6685,3.33416,1016.26,24.7079
4/24/2016 1:10,6891,43.5567,4.53991,1016.31,22.0695,39.6276,3.33019,1015.77,23.2063,56.8242,3.55994,1016.5,18.1763,34.6685,3.31083,1016.28,24.6757
4/24/2016 1:20,6892,44.3349,4.48057,1016.5,22.0802,39.269,3.3398,1015.93,23.1849,56.8319,3.55962,1016.7,18.1655,34.3099,3.34128,1016.54,24.6542
4/24/2016 1:30,6893,45.6243,4.51806,1016.58,22.0373,39.5437,3.33087,1015.98,23.1205,56.8853,3.55262,1016.7,18.1441,33.9361,3.32266,1016.61,24.6221
4/24/2016 1:40,6894,45.342,4.51899,1016.81,21.9944,39.3606,3.32358,1016.04,23.0669,56.4886,3.56327,1016.83,18.1012,33.0663,3.31158,1016.69,24.5363
4/2/2016 4:10,6931,54.955,4.52108,1006.86,22.1553,50.4919,3.32664,1006.46,23.0455,59.5174,3.54649,1007.23,17.2646,44.5028,3.33706,1006.87,25.4586
4/2/2016 4:20,6932,54.4057,4.51804,1006.76,22.1231,50.53,3.32354,1006.27,23.0026,59.4259,3.54751,1007.12,17.2646,44.312,3.31372,1006.82,25.4479
4/2/2016 4:30,6933,55.3518,4.52202,1006.79,22.0695,50.0112,3.33436,1006.35,22.9597,59.3114,3.56187,1007.16,17.2754,44.1518,3.32156,1006.75,25.3728
4/2/2016 4:40,6934,54.2379,4.52463,1006.71,22.0588,50.0951,3.32266,1006.32,22.9168,58.2662,3.55803,1007.08,17.2861,43.9763,3.33343,1006.84,25.3514
4/2/2016 4:50,6935,53.8869,4.5373,1006.68,21.9944,49.8815,3.33146,1006.28,22.8631,59.0368,3.54819,1007.03,17.2646,43.778,3.336,1006.8,25.3085
4/2/2016 5:00,6936,53.948,4.51983,1006.7,21.9408,50.1256,3.31954,1006.21,22.8417,59.0826,3.54843,1007.05,17.2432,43.6178,3.3387,1006.77,25.2656
4/2/2016 5:10,6937,54.3752,4.48487,1005.89,21.9515,49.6831,3.32628,1005.42,22.7773,58.3806,3.53871,1006.25,17.2432,43.4423,3.31559,1005.94,25.2227
4/2/2016 5:20,6938,53.6199,4.50443,1006.08,21.8872,49.6526,3.31053,1005.68,22.7452,58.6706,3.5503,1006.51,17.2646,43.2516,3.31502,1006.27,25.2012
4/2/2016 5:30,6939,53.0782,4.49392,1006.88,21.8228,49.1872,3.30533,1006.45,22.6915,58.6706,3.55068,1007.19,17.2325,43.1066,3.3221,1006.85,25.169
4/2/2016 5:40,6940,52.8799,4.50025,1006.8,21.8014,49.3093,3.32151,1006.48,22.6486,58.4341,3.5652,1007.21,17.2539,42.9159,3.33024,1006.97,25.1154
4/2/2016 5:50,6941,52.5136,4.51045,1007.01,21.7692,49.2864,3.32579,1006.6,22.6057,58.6553,3.54791,1007.32,17.2539,42.7328,3.32535,1007.05,25.0725
4/2/2016 6:00,6942,52.8188,4.52735,1006.91,21.7477,48.8058,3.30971,1006.53,22.5521,58.7087,3.54734,1007.38,17.2432,42.6183,3.3282,1007.05,25.0296
4/2/2016 6:10,6943,52.3763,4.53498,1007.18,21.7156,48.3556,3.32027,1006.73,22.5092,58.5943,3.54285,1007.49,17.2539,42.4886,3.31778,1007.19,24.976
4/2/2016 6:20,6944,52.8264,4.52108,1006.95,21.6834,48.2183,3.32464,1006.57,22.4663,58.2815,3.55726,1007.3,17.2217,42.3742,3.33081,1006.97,24.9331
4/2/2016 6:30,6945,52.1779,4.50349,1006.97,21.6298,47.8979,3.31697,1006.55,22.402,58.5943,3.55109,1007.36,17.2325,42.2521,3.32067,1007.12,24.9116
4/2/2016 6:40,6946,52.2542,4.5141,1006.71,21.5976,47.6003,3.33129,1006.33,22.3591,56.336,3.53535,1007.15,17.3183,42.1377,3.33049,1006.8,24.8366
4/2/2016 6:50,6947,52.3839,4.51848,1007.33,21.5547,47.9284,3.34686,1006.89,22.3162,55.3213,3.55377,1007.67,17.4899,42.0385,3.34316,1007.31,24.7829
4/2/2016 7:00,6948,52.4908,4.52367,1007.37,21.4903,47.5545,3.32333,1006.86,22.284,54.2913,3.54969,1007.67,17.522,41.9088,3.32992,1007.31,24.7508
4/2/2016 7:10,6949,52.3382,4.5332,1007.48,21.4367,47.2875,3.33379,1007.08,22.2518,53.7649,3.51978,1007.91,17.5435,41.8249,3.32523,1007.51,24.7186
4/2/2016 7:20,6950,52.2237,4.52474,1007.27,21.426,47.2265,3.33016,1006.72,22.2089,53.9861,3.54452,1007.57,17.6507,41.7562,3.32621,1007.29,24.665
4/2/2016 7:30,6951,52.4755,4.51222,1006.99,21.3831,47.2112,3.30123,1006.66,22.1446,54.7796,3.55013,1007.4,17.64,41.6418,3.31799,1007.03,24.6006
4/2/2016 7:40,6952,51.9414,4.52556,1006.96,21.3402,46.9366,3.3253,1006.64,22.0695,54.8864,3.55696,1007.41,17.6936,41.5883,3.33854,1007,24.547
4/2/2016 7:50,6953,52.2771,4.51952,1006.9,21.2973,46.4254,3.3273,1006.46,22.0266,54.4286,3.54802,1007.29,17.7687,41.5197,3.33,1006.92,24.5148
4/2/2016 8:00,6954,51.972,4.51952,1006.97,21.2544,46.4559,3.35047,1006.66,21.973,54.2226,3.55514,1007.48,17.7687,41.4358,3.33114,1007.03,24.4505
4/2/2016 8:10,6955,52.0254,4.52338,1007.17,21.2115,46.4101,3.30406,1006.75,21.9086,53.6504,3.55726,1007.53,17.8116,41.4205,3.31932,1007.14,24.4076
4/2/2016 8:20,6956,51.9109,4.5039,1007.1,21.1364,46.372,3.33236,1006.61,21.8657,54.2379,3.5603,1007.44,17.7258,41.3518,3.34435,1007.09,24.3646
4/2/2016 8:30,6957,52.1322,4.52274,1006.92,21.0935,46.1126,3.31394,1006.39,21.8014,55.2831,3.55402,1007.26,17.5649,41.2679,3.32347,1006.9,24.3432
4/2/2016 8:40,6958,52.3305,4.51399,1006.82,21.0613,45.9218,3.3257,1006.34,21.7585,55.7561,3.55877,1007.17,17.4791,41.1992,3.33351,1006.77,24.2788
4/2/2016 8:50,6959,52.1856,4.52214,1006.58,21.0077,45.7464,3.30238,1006.02,21.6941,55.5807,3.55545,1006.91,17.4684,41.1764,3.33003,1006.5,24.2145
4/2/2016 9:00,6960,51.7278,4.52652,1006.19,20.9326,45.548,3.3344,1005.68,21.619,56.3665,3.54728,1006.55,17.447,41.123,3.34393,1006.09,24.1609
4/2/2016 9:10,6961,51.5752,4.51263,1006.41,20.879,45.6014,3.31694,1005.97,21.5654,56.4428,3.57353,1006.81,17.3933,41.039,3.34071,1006.39,24.118
4/2/2016 9:20,6962,51.8194,4.50266,1006.37,20.8361,45.4565,3.33972,1005.85,21.4903,56.1529,3.54105,1006.65,17.3397,40.9933,3.33302,1006.23,24.0536
4/2/2016 9:30,6963,51.7049,4.52923,1006.43,20.7717,45.4488,3.30956,1005.88,21.4796,55.4052,3.54663,1006.73,17.3397,40.8941,3.32926,1006.35,24.0214
4/2/2016 9:40,6964,52.0101,4.51753,1006.01,20.7288,45.4412,3.34312,1005.56,21.4045,56.3741,3.54289,1006.45,17.329,40.8712,3.32853,1006.04,23.9678
